56098596	20124	0.11580	0.08115	0.01027	0.00000	0.50000	0.13688	0.50000	0	127	33	127
56118905	20117	0.18237	-0.10643	0.00930	0.00000	0.50000	0.03032	0.50000	0	127	10	127
56138950	20122	0.23655	-0.20806	0.00836	0.02296	0.50000	0.00000	0.50000	8	127	0	127
56159068	20142	0.29525	-0.21577	0.00744	0.00000	0.50000	0.00051	0.50000	0	127	0	127
56179264	20135	0.31170	-0.19814	0.00663	0.00000	0.50000	0.02067	0.48911	0	127	8	122
56199413	20120	0.27853	-0.15518	0.00582	0.00000	0.50000	0.03460	0.44056	0	127	11	105
56220536	20136	0.29088	-0.13695	0.00499	0.00000	0.50000	0.05639	0.36930	0	127	15	85
56239727	20128	0.30610	-0.15205	0.00426	0.00000	0.50000	0.05392	0.28454	0	127	15	63
56259804	20222	0.30947	-0.18370	0.00374	0.00000	0.50000	0.03165	0.21032	0	127	10	47
56279843	20118	0.29743	-0.21631	0.00331	0.00020	0.50000	0.00000	0.14702	0	127	0	35
56299862	20119	0.28193	-0.26114	0.00295	0.04409	0.50000	0.00000	0.12619	13	127	0	30
56320003	20121	0.30007	-0.29123	0.00265	0.05638	0.50000	0.00000	0.08577	15	127	0	22
56340354	20122	0.27564	-0.27307	0.00246	0.05590	0.46592	0.00000	0.08196	15	114	0	21
56360542	20121	0.21540	-0.21096	0.00225	0.04198	0.39551	0.00000	0.09695	12	92	0	24
56380672	20122	0.16696	-0.13533	0.00211	0.01051	0.32362	0.00000	0.10896	6	72	0	27
56400738	20123	0.10616	-0.05297	0.00198	0.00000	0.26622	0.01943	0.14918	0	59	8	35
56422051	20118	0.05787	0.01905	0.00186	0.00000	0.22808	0.04916	0.19210	0	50	14	43
56440893	20118	0.05333	0.04821	0.00171	0.00000	0.21446	0.07012	0.19864	0	48	18	45
56461997	20111	0.07222	0.03897	0.00158	0.00000	0.21268	0.07319	0.17557	0	47	19	40
56481270	20121	0.08497	0.02378	0.00142	0.00000	0.20441	0.06759	0.14771	0	46	18	35
56501096	20126	0.10830	0.01612	0.00125	0.00000	0.20271	0.07395	0.12197	0	45	19	29
